english	translation	category	sub_category	source
Understandable. Come back at any time.	可以理解。随时可以回来。	dialogue	ptbr_import	ptbr
Underwater?	在水下？	dialogue	ptbr_import	ptbr
Unfortunately I don't have any of them on me, I'm sure the poets will give you a copy though if you ask them.	可惜我身上没有，不过如果你问那些诗人的话，他们肯定会给你一份副本的。	dialogue	ptbr_import	ptbr
Unfortunately this metal feather doesn't seem to match any of the indentations in the engraving.	不幸的是，这根金属羽毛似乎与雕刻上的任何凹痕都不匹配。	dialogue	ptbr_import	ptbr
Unfortunately, an unlit candle is not entirely... celebratory.	可惜，一根未点燃的蜡烛实在算不上……喜庆。	dialogue	ptbr_import	ptbr
Unfortunately, most of their flesh burns to ash the moment it is severed from their body, although it seems like some organs are more resistant than others.	不幸的是，他们的大部分血肉在脱离身体的那一刻就烧成了灰烬，不过有些器官似乎比其他器官更耐烧。	dialogue	ptbr_import	ptbr
Unfortunately, no. Pumpkins are very good at cross- pollinating, and the fruits could end up being any old colour!	很遗憾，不行。南瓜非常擅长异花授粉，结出的果实可能会变成任何颜色！	dialogue	ptbr_import	ptbr
Unfortunately, they were busy being covered in tea. I had become rather startled, you see! Thankfully, all that movement caused the tiny spider to fall off my glasses!	可惜，他们当时正忙着被茶泼一身。你知道，我那时可被吓了一跳！幸好，那一番折腾让小蜘蛛从我的眼镜上掉了下来！	dialogue	ptbr_import	ptbr
Unfortunately, yes.	很不幸，是的。	dialogue	ptbr_import	ptbr
Unfortunately, yes. Have a bottle.	很不幸，是的。拿个瓶子吧。	dialogue	ptbr_import	ptbr
Unfortunately, you can't carry it and are forced to drop it on the ground.	不幸的是，你拿不动它，只好把它丢在地上。	dialogue	ptbr_import	ptbr
Unfortunately, you have no waterskin, so you are weakened by the dehydration.	不幸的是，你没有水袋，因此因脱水而虚弱。	dialogue	ptbr_import	ptbr
Ungadulu called me a 'Vacu'	昂加杜鲁叫我'瓦库'	dialogue	ptbr_import	ptbr
Ungadulu gives you some more seeds.	昂加杜鲁又给了你一些种子。	dialogue	ptbr_import	ptbr
Ungrateful bunnies... I'd better go and tell the Easter Bunny what happened...	忘恩负义的兔子们……我最好去告诉复活节兔子发生了什么……	dialogue	ptbr_import	ptbr
Unknown (See Notes)	未知（见注释）	dialogue	ptbr_import	ptbr
Unknown condition - seen at Iron, Steel, Mithril, Rune, and Dragon rank	未知条件 - 在铁、钢、秘银、符文和龙等级别出现	dialogue	ptbr_import	ptbr
Unknown condition - seen at Mithril, Rune, and Dragon rank	未知条件 - 在秘银、符文和龙等级别出现	dialogue	ptbr_import	ptbr
Unknown condition - seen when unranked	未知条件 - 在未排名时出现	dialogue	ptbr_import	ptbr
Unknown criteria	未知标准	dialogue	ptbr_import	ptbr
Unless you start summoning dragons as a trick, you're safe!	除非你开始召唤龙来当把戏，否则你是安全的！	dialogue	ptbr_import	ptbr
Unlike my love for trading!	不像我对交易的热爱！	dialogue	ptbr_import	ptbr
Unlock Deadman: Annihilation weapon ornaments.	解锁死寂模式：湮灭武器装饰。	dialogue	ptbr_import	ptbr
Unlock Prisoner's Chains?	解锁囚犯的锁链？	dialogue	ptbr_import	ptbr
Unlock permanent access for 500,000 coins?	花费500,000金币永久解锁通行权限？	dialogue	ptbr_import	ptbr
Until next time, this has been the Great Gielinor Cake Off!	下次再见，这里是伟大的吉莱诺蛋糕大赛！	dialogue	ptbr_import	ptbr
Until the day you die, I shall be your friend. I should clarify that most people meet me ON the day they die, so my offer of friendship should not be seen as unduly generous.	直到你死的那天，我都会是你的朋友。我得说明一下，大多数人是在他们死的那天遇见我的，所以我的友谊提议不应该被视为过分慷慨。	dialogue	ptbr_import	ptbr
Until then, is anyone else looking for some trick-or-treating fun?	在那之前，还有其他人想找点不给糖就捣蛋的乐子吗？	dialogue	ptbr_import	ptbr
Until then, who else is giving out treats?	在那之前，还有谁在发糖果？	dialogue	ptbr_import	ptbr
Until we speak again, adventurer.	下次再聊了，冒险者。	dialogue	ptbr_import	ptbr
Upon being told about Marcellus' request, the Frogs decided to call an election to pick their leader. However, two of them, Sue and Gary, told me that another, Cuthbert, intends to declare war if he won. To prevent that from happening, I sabotaged his Election Hop-Off Lily Pad.	在被告知马塞勒斯的要求后，青蛙们决定举行选举来选出他们的领袖。然而，其中两只青蛙，苏和加里告诉我，另一只青蛙卡斯伯特打算在获胜后宣战。为了防止这种情况发生，我破坏了他的选举跳台睡莲叶。	dialogue	ptbr_import	ptbr
Upon closer inspection you find a small silver feather at the entrance to the tunnel.	仔细检查后，你在隧道入口处发现了一根小小的银色羽毛。	dialogue	ptbr_import	ptbr
Upon searching the desk, a drawer springs open and you find a carved gem.	在搜查书桌时，一个抽屉弹开了，你发现了一颗雕刻宝石。	dialogue	ptbr_import	ptbr
Upon searching the desk, a drawer springs open and you find a note.	在搜查书桌时，一个抽屉弹开了，你发现了一张纸条。	dialogue	ptbr_import	ptbr
Upon searching the gate you discover that the metal bars look like letters. You think you could decipher the message - would you like to try?	检查大门时，你发现金属条看起来像字母。你觉得可以解读出其中的信息——要试试吗？	dialogue	ptbr_import	ptbr
Upscaling the power of your backpack device might give us the pulling power we need to create a ballistic attractor to reclaim your ammo.	提升你背包装置的功率，或许能提供我们所需的拉力，制造一个弹道吸引器来回收你的弹药。	dialogue	ptbr_import	ptbr
Upsetting children during the holiday season? That's easier said then done.	在节日期间惹哭孩子？说起来容易做起来难。	dialogue	ptbr_import	ptbr
Upstairs for your last task.	上楼去完成你最后的任务。	dialogue	ptbr_import	ptbr
Upstairs it is!	那就上楼吧！	dialogue	ptbr_import	ptbr
Upstairs, check.	上楼，收到。	dialogue	ptbr_import	ptbr
Urgent as this looks, if I haven't taken out that cannon they will just hole the ship again.	虽然情况紧急，但如果我不先解决那门大炮，他们还会在船上再开个洞。	dialogue	ptbr_import	ptbr
Urgh! No, I promise this is a big misunderstanding! Will you just let me finish!	呃！不，我保证这完全是个误会！你能让我把话说完吗！	dialogue	ptbr_import	ptbr
Urgh, I'm trying to find someone to spend the evening with but I'm struggling. Not looking like it's going to be a good night.	唉，我想找个人共度今晚，但很难。看来今晚不会是个好夜晚了。	dialogue	ptbr_import	ptbr
Urgh, just had too eat some food, I only have [number] left.	呃，刚吃了点食物，我只剩下[number]了。	dialogue	ptbr_import	ptbr
Urhney will know what to do, I'm sure. But he'll need to know what the THING is. Please go and find out what you can, then tell Urhney about it.	我相信厄尼知道该怎么做。但他需要知道那个'东西'到底是什么。请去尽可能查明情况，然后告诉厄尼。	dialogue	ptbr_import	ptbr
Use a bucket of milk from a scared cow.	使用从受惊的奶牛身上挤的一桶牛奶。	dialogue	ptbr_import	ptbr
Use brute strength on the gates?	用蛮力打开大门？	dialogue	ptbr_import	ptbr
Use logs from inventory	使用背包中的原木	dialogue	ptbr_import	ptbr
Use logs from storage	使用仓库中的原木	dialogue	ptbr_import	ptbr
Use the Blood shard to add charges to the amulet?	使用血之碎片为护身符充能？	dialogue	ptbr_import	ptbr
Use the axe you wish to convert on the anvil or on the felling axe handle.	在铁砧上或对着伐木斧柄使用你想要转换的斧头。	dialogue	ptbr_import	ptbr
Use the green dye on the imp.	对小恶魔使用绿色染料。	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Attack experience?	使用这盏灯获得1,000点攻击经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Defence experience?	使用这盏灯获得1,000点防御经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Hitpoints experience?	使用这盏灯获得1,000点生命值经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Magic experience?	使用这盏灯获得1,000点魔法经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Prayer experience?	使用这盏灯获得1,000点祈祷经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Ranged experience?	使用这盏灯获得1,000点远程经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 1,000 Strength experience?	使用这盏灯获得1,000点力量经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 20,000 Slayer experience?	使用这盏灯获得20,000点杀戮经验？	dialogue	ptbr_import	ptbr
Use the lamp to receive 5,000 Thieving experience?	使用这盏灯获得5,000点偷窃经验？	dialogue	ptbr_import	ptbr
Use the presents I've prepared over there, I'm sure they'll get those little brats crying in no time!	用我准备好的那些礼物，我保证马上就能让那些小兔崽子哭出来！	dialogue	ptbr_import	ptbr
Use the time bubble! Quick!	使用时间泡泡！快！	dialogue	ptbr_import	ptbr
Use this box on a coal rock. It will absorb the coal and create the useless lumps that I seek. Then bring it back to me.	把这个盒子用在煤岩上。它会吸收煤炭，制造出我需要的无用煤块。然后把它带回来给我。	dialogue	ptbr_import	ptbr
Use this with a fishing rod at that oasis and you are guaranteed a catch.	把这个和鱼竿一起用在那个绿洲上，保证你能钓到东西。	dialogue	ptbr_import	ptbr
Use two Easter egg halves together to create an Easter egg, place the warm Easter egg in the freezing milk bucket to solidify the egg.	将两个复活节彩蛋半片合在一起做成一个复活节彩蛋，将温热的复活节彩蛋放入冰冻的牛奶桶中使蛋凝固。	dialogue	ptbr_import	ptbr
Use your hammer and chisel to remove the orb from the brazier?	用你的锤子和凿子把宝珠从火盆上取下来？	dialogue	ptbr_import	ptbr
Using [[Certificate (Shield of Arrav)	使用[[证书 (阿拉夫之盾)	dialogue	ptbr_import	ptbr
Using a Bruma herb with 1 Unfinished potion	使用1份布鲁玛草药与1瓶未完成的药水	dialogue	ptbr_import	ptbr
Using a Bruma herb with no Unfinished potions	使用布鲁玛草药但没有未完成的药水	dialogue	ptbr_import	ptbr
Using an Unfinished Rejuvenation potion without any Bruma herbs	使用未完成的活力药水但没有布鲁玛草药	dialogue	ptbr_import	ptbr
Using any other item on them	对他们使用任何其他物品	dialogue	ptbr_import	ptbr
Using information provided by Movario, I was able to reach the bottom of a Large Chasm by attracting a Light Creature with a Sapphire Lantern. I searched the area and managed to open a tunnel into an Ancient Temple.	利用莫瓦里奥提供的信息，我用蓝宝石灯笼吸引了一只光之生物，成功下到了一个巨大深渊的底部。我搜索了该区域，并设法打开了一条通往古老神庙的隧道。	dialogue	ptbr_import	ptbr
Using more than 1 Bruma herb with more than 1 Unfinished potion	使用超过1份布鲁玛草药与超过1瓶未完成的药水	dialogue	ptbr_import	ptbr
Using my powers of foresight I can predict that thesawmill operator will charge [number] for that.	用我的预知能力，我可以预测到锯木厂操作员会为此收取 [number]。	dialogue	ptbr_import	ptbr
Using the crate on the High Priest starts the dialogue here.	对大祭司使用板条箱会从这里开始对话。	dialogue	ptbr_import	ptbr
Using the knowledge from the waterlogged journal you found on the Pandemonium, you assemble the Medallion of the Deep!	利用你在潘德莫尼姆岛找到的被水浸透的日记中的知识，你组装了深海奖章！	dialogue	ptbr_import	ptbr
Using the lily on Zahur starts the dialogue here	对扎胡尔使用百合会从这里开始对话	dialogue	ptbr_import	ptbr
Using the stained underpants as kindling, you light the boiler. As the house warms up, you hear the dripping of icicles melting in the room above.	用染色的内裤作为引火物，你点燃了锅炉。随着房子变暖，你听到楼上房间里冰柱融化的滴水声。	dialogue	ptbr_import	ptbr
Using your knowledge of crafting, your carefully reshape the onyx. Any flow of energy through the gem will now be inverted.	运用你的制作知识，你小心地重新塑造了玛瑙。任何流经这颗宝石的能量现在都将被反转。	dialogue	ptbr_import	ptbr
Using your little rabbit paws, you somehow dunk the Fake Egg into the gold paint.	用你的小兔子爪子，你不知怎么地把假蛋浸入了金色油漆中。	dialogue	ptbr_import	ptbr
Usually? You don't any more?	以前？你现在不做了？	dialogue	ptbr_import	ptbr
Utinam barbari spatium proprium tuum invadant! (May barbarians invade your personal space!)	Utinam barbari spatium proprium tuum invadant! (愿野蛮人侵犯你的私人空间！)	dialogue	ptbr_import	ptbr
Vacca foeda. (Stupid cow.)	Vacca foeda. (蠢牛。)	dialogue	ptbr_import	ptbr
Valentine's Day	情人节	dialogue	ptbr_import	ptbr
Vampyre slaying, right?	杀吸血鬼，对吧？	dialogue	ptbr_import	ptbr
Vanligga Gastfrihet puts 5000gp into the tax bag.	范利加.加斯特弗里特将5000金币放入税收袋中。	dialogue	ptbr_import	ptbr
Vanstrom faces east, seemingly toward where you are spying on.	范斯特罗姆面向东方，似乎正对着你偷窥的方向。	dialogue	ptbr_import	ptbr
Vardorvis, Perseriya, Duke Sucellus and the Whisperer.	瓦多维斯、佩塞里亚、苏塞勒斯公爵和低语者。	dialogue	ptbr_import	ptbr
Varrock Palace Garden Agility shortcut.	瓦罗克花园敏捷捷径	dialogue	ptbr_import	ptbr
Veliaf gives you a Blisterwood Flail.	维利亚夫给了你一把水泡木连枷。	dialogue	ptbr_import	ptbr
Veliaf heads back to the Hollows.	维利亚夫返回了霍洛斯。	dialogue	ptbr_import	ptbr
Velorina gives you a vial of bright green ectoplasm.	韦洛里娜给了你一瓶亮绿色的灵质。	dialogue	ptbr_import	ptbr
Velorina gives you a vial.	韦洛里娜给了你一个瓶子。	dialogue	ptbr_import	ptbr
Velrak reaches somewhere mysterious and passes you a key.	维尔拉克到达了一个神秘的地方，并递给你一把钥匙。	dialogue	ptbr_import	ptbr
Venator (Formerly)	维纳托（前任）	dialogue	ptbr_import	ptbr
Venator Maximus (Formerly)	维纳托.马克西姆斯（前任）	dialogue	ptbr_import	ptbr
Veos hands you an enchanted orb.	维奥斯递给你一个附魔宝珠。	dialogue	ptbr_import	ptbr
Veos hands you an enchanted scroll.	维奥斯递给你一张附魔卷轴。	dialogue	ptbr_import	ptbr
Veos hands you another mysterious orb.	维奥斯又递给你一个神秘宝珠。	dialogue	ptbr_import	ptbr
Veos hands you back an enchanted scroll.	维奥斯把一张附魔卷轴还给了你。	dialogue	ptbr_import	ptbr
Veos has given you a [scroll/orb].	维奥斯给了你一个[scroll/orb]。	dialogue	ptbr_import	ptbr
Veos has given you a scroll.	维奥斯给了你一个卷轴。	dialogue	ptbr_import	ptbr
Veos removes the items he gave you from your backpack.	维奥斯从你的背包里拿走了他给你的物品。	dialogue	ptbr_import	ptbr
Vertida gives you a message.	维蒂达给了你一条消息。	dialogue	ptbr_import	ptbr
Vertida gives you some notes.	维蒂达给了你一些笔记。	dialogue	ptbr_import	ptbr
Vertida leads you through the ghetto.	维蒂达带你穿过贫民区。	dialogue	ptbr_import	ptbr
Very clean indeed. You didn't tell my squire that I know about the armour did you?	确实很干净。你没告诉我的侍从我知道盔甲的事，对吧？	dialogue	ptbr_import	ptbr
Very clever. How long do you think it will take?	真聪明。你觉得要花多久？	dialogue	ptbr_import	ptbr
Very forgetful, why can't I remember? Hmm... you could help me! Then I'll attend that birthday bash.	真健忘，我怎么就想不起来呢？嗯……你可以帮我！这样我就能去参加那个生日派对了。	dialogue	ptbr_import	ptbr
Very funny. Har, har.	真好笑。哈，哈。	dialogue	ptbr_import	ptbr
Very good! Let's get started then.	很好！那我们开始吧。	dialogue	ptbr_import	ptbr
Very good. I have achieved everything that I set out to achieve.	很好。我原本想达成的目标都已经实现了。	dialogue	ptbr_import	ptbr
Very good. In that case, complete the tasks you have been presented with and we can arrange some appropriate enhancements.	很好。既然如此，完成交给你的任务，我们就可以安排一些适当的强化。	dialogue	ptbr_import	ptbr
Very good. Now I need you to get it turned into a costume. Thessalia ought to be able to help. She runs the Varrock clothes shop.	很好。现在我需要你把它做成一套戏服。塞萨利亚应该能帮忙，她在维洛克经营一家服装店。	dialogue	ptbr_import	ptbr
Very interesting. If you suspect potions may be involved then I believe the apothecary in Varrock might be your best point of contact.	真有趣。如果你怀疑涉及药水，我认为维洛克的药剂师可能是你最好的联络人。	dialogue	ptbr_import	ptbr
Very nice, thank you. It's a remarkable island you have here.	太好了，谢谢你。你这座岛真是了不起。	dialogue	ptbr_import	ptbr
Very sorry, I misunderstood.	非常抱歉，我误会了。	dialogue	ptbr_import	ptbr
Very well thank you. I can't decide if I want some gingerbread gnomes or mulled wine!	很好，谢谢。我拿不定主意是想要一些姜饼侏儒还是热红酒！	dialogue	ptbr_import	ptbr
Very well, I will be here when you are ready.	很好，我就在这里等你准备好。	dialogue	ptbr_import	ptbr
Very well, from now on you will be known as [player name].	很好，从现在起，你将被称为[player name]。	dialogue	ptbr_import	ptbr
Very well, release her and let's see what she can do.	很好，放开她，让我们看看她能做什么。	dialogue	ptbr_import	ptbr
Very well, thank you! It's a lot easier to get things done when you don't have a pack of dogs trying to dig up the soil under your feet.	很好，谢谢你！没有一群狗在你脚下拼命挖土，做事轻松多了。	dialogue	ptbr_import	ptbr
Very well. Do enjoy yourself, adventurer.	很好。好好享受吧，冒险者。	dialogue	ptbr_import	ptbr
Very well. You will now gain XP again. Speak to me if you wish to disable it.	很好。你现在将再次获得经验值。如果你想禁用它，就跟我说话。	dialogue	ptbr_import	ptbr
Vescere bracis meis. (Eat my shorts.)	Vescere bracis meis.（吃我的短裤吧。）	dialogue	ptbr_import	ptbr
Vestment robe tops & legs!	祭袍上衣和裤子！	dialogue	ptbr_import	ptbr
Viero enthusiastically takes a large bite and chews thoughtfully.	维埃罗热情地咬了一大口，若有所思地咀嚼着。	dialogue	ptbr_import	ptbr
Viero tears off a chunk of meat and hands it to you. The strong, gamey flavour of the meats gives way to a tart sickly-sweetness that doesn't complement it at all.	维埃罗撕下一块肉递给你。肉块浓郁野味的口感过后，是一股酸涩的甜腻味，两者完全不搭。	dialogue	ptbr_import	ptbr
View cutscenes.	查看过场动画。	dialogue	ptbr_import	ptbr
View memories.	查看记忆。	dialogue	ptbr_import	ptbr
View memory 1.	查看记忆 1。	dialogue	ptbr_import	ptbr
View the cutscene (5 mins 20 secs).	观看过场动画（5 分 20 秒）。	dialogue	ptbr_import	ptbr
View the display anyway	还是看看展示吧	dialogue	ptbr_import	ptbr
Villa Clues.	别墅线索。	dialogue	ptbr_import	ptbr
Villagers!	村民们！	dialogue	ptbr_import	ptbr
Virtus robes!	维特斯祭袍！	dialogue	ptbr_import	ptbr
Visit Karim at his kebab shop, he knows how to make the best kebabs!	去卡里姆的烤肉店找他，他知道怎么做最好吃的烤肉！	dialogue	ptbr_import	ptbr
Visit the Strange Casket, upstairs in Watson's house in Hosidius, to attempt the Mimic's challenge.	前往霍西迪乌斯城沃森家楼上的奇怪宝箱，挑战模仿者。	dialogue	ptbr_import	ptbr
Visit the church?	去教堂？	dialogue	ptbr_import	ptbr
Visit the easter workshop?	去复活节工作室？	dialogue	ptbr_import	ptbr
Visit the hairdresser?	去找理发师？	dialogue	ptbr_import	ptbr
Visit the hairdresser? There's one not far from here in Falador.	去找理发师？法拉多城附近就有一家。	dialogue	ptbr_import	ptbr
Viyeldi Caves cliff shortcut.	维耶尔迪洞穴悬崖捷径。	dialogue	ptbr_import	ptbr
Volcano Mine.	火山矿场。	dialogue	ptbr_import	ptbr
Vorkath's mounted	沃卡斯的标本	dialogue	ptbr_import	ptbr
W-What do you mean?	你……你什么意思？	dialogue	ptbr_import	ptbr
WHAT!? How? No, this can't be happening!?	什么！？怎么可能？不，这不可能发生！？	dialogue	ptbr_import	ptbr
WHY YOU LITTLE...	你这个小……	dialogue	ptbr_import	ptbr
WHY are you doing this to me you useless lump of snot?	你这坨没用的鼻涕，为什么这样对我？	dialogue	ptbr_import	ptbr
Waaaaaiiiiiiiit!	等——一——下——！	dialogue	ptbr_import	ptbr
Wahisietel leads the garrison at Senntisten.	瓦希塞特尔领导森提斯滕的驻军。	dialogue	ptbr_import	ptbr
Wait a few years?	等几年？	dialogue	ptbr_import	ptbr
Wait a minute... Thanks? That's it?	等一下……谢谢？就这样？	dialogue	ptbr_import	ptbr
Wait a minute... this jug is half empty!	等一下……这个罐子是半空的！	dialogue	ptbr_import	ptbr
Wait a second, is that why these goblins think they are dead? Maybe they don't remember what happened?	等等，这就是这些哥布林以为自己死了的原因吗？也许他们不记得发生了什么？	dialogue	ptbr_import	ptbr
Wait a second. Dave? Evil Dave?	等一下。戴夫？邪恶戴夫？	dialogue	ptbr_import	ptbr
Wait a second. How do you know what I need help with?	等一下。你怎么知道我需要什么帮助？	dialogue	ptbr_import	ptbr
Wait a second... Where did that Christmas tree come from?	等一下……那棵圣诞树是从哪来的？	dialogue	ptbr_import	ptbr
Wait a second... is this your...	等一下……这是你的……	dialogue	ptbr_import	ptbr
Wait another [number] minutes before coming back in. You clearly need a break from pumping.	再等 [number] 分钟再回来。你显然需要从泵送工作中休息一下。	dialogue	ptbr_import	ptbr
Wait for me! Oh, he's already gone.	等等我！哦，他已经走了。	dialogue	ptbr_import	ptbr
Wait thats not dirt, its chocolate.	等等，那不是泥土，是巧克力。	dialogue	ptbr_import	ptbr
Wait wait wait! I haven't told you what the plan is!	等等等等！我还没告诉你计划是什么！	dialogue	ptbr_import	ptbr
Wait wait wait. Are you absolutely sure she's after you specifically and she's not just singing that song because it's festive? Does she follow you at other times of the year?	等等等等。你确定她是在针对你，而不是因为过节才唱那首歌？她在一年中的其他时间也会跟着你吗？	dialogue	ptbr_import	ptbr
Wait wait wait. Nobody said anything about hard labour...	等等等等。没人说过要干苦力……	dialogue	ptbr_import	ptbr
Wait! Can you hear this?	等等！你听到了吗？	dialogue	ptbr_import	ptbr
Wait! Don't go in there! Something terrible has happened! We need to talk, urgently!	等等！别进去！出大事了！我们得谈谈，很紧急！	dialogue	ptbr_import	ptbr
Wait! Hold on... Thank you for all your hard work [player name].	等等！等一下……[player name]，感谢你所有的辛勤付出。	dialogue	ptbr_import	ptbr
Wait! I created those flavour profiles!	等等！那些风味配方是我创造的！	dialogue	ptbr_import	ptbr
Wait! I have something to add.	等等！我有些话要补充。	dialogue	ptbr_import	ptbr
Wait! I know what happens now. You're going to run off and leave me behind to join you later.	等等！我知道接下来会发生什么。你会跑掉把我丢下，然后晚点再来找我。	dialogue	ptbr_import	ptbr
Wait! Just because we can't have a dinner, doesn't mean we can't do something else!	等等！不能吃晚餐，不代表我们不能做点别的！	dialogue	ptbr_import	ptbr
Wait! Just because we can't have a toffee apple, doesn't mean we can't do something else!	等等！不能吃太妃糖苹果，不代表我们不能做点别的！	dialogue	ptbr_import	ptbr
Wait! That one doesn't need harvesting!	等等！那个还不需要收割！	dialogue	ptbr_import	ptbr
Wait! There is one other thing.	等等！还有一件事。	dialogue	ptbr_import	ptbr
Wait! They could be listening at this very moment!	等等！他们现在可能正在偷听！	dialogue	ptbr_import	ptbr
Wait! What about Diango? He's always making presents and might be able to help you out?	等等！迪亚戈呢？他总是在做礼物，也许他能帮你？	dialogue	ptbr_import	ptbr
Wait! What's this on the floor? Another letter? That's my dad's handwriting!	等等！地上这是什么？又一封信？那是我爸爸的笔迹！	dialogue	ptbr_import	ptbr
Wait, I'm not here to cause trouble, I want to help.	等等，我不是来找麻烦的，我是来帮忙的。	dialogue	ptbr_import	ptbr
Wait, did I just grab you lunch?	等等，我刚才是不是拿了你的午餐？	dialogue	ptbr_import	ptbr
Wait, if this monkey wasn't bothering you then why were you praying for help?	等等，如果这只猴子没烦你，那你为什么在祈祷求助？	dialogue	ptbr_import	ptbr
Wait, is that monkey asleep?	等等，那只猴子睡着了吗？	dialogue	ptbr_import	ptbr
Wait, that's not what I meant...	等等，我不是那个意思……	dialogue	ptbr_import	ptbr
Wait, those are my feet? I thought they are grass.	等等，那是我的脚？我还以为是草。	dialogue	ptbr_import	ptbr
Wait, wait! Can I also get seeds and things delivered?	等等，等等！我也可以订购种子之类的东西送货上门吗？	dialogue	ptbr_import	ptbr
Wait, what colour are you about to put in?	等等，你打算放什么颜色进去？	dialogue	ptbr_import	ptbr
Wait, what is that?!	等等，那是什么？！	dialogue	ptbr_import	ptbr
Wait, what? You never mentioned this.	等等，什么？你从没提过这个。	dialogue	ptbr_import	ptbr
Wait, where did everybody go?!	等等，人都去哪了？！	dialogue	ptbr_import	ptbr
Wait, why bother? I know how to cast ice spells! I can do this myself!	等等，何必那么麻烦？我知道怎么施放冰系法术！我自己来就行了！	dialogue	ptbr_import	ptbr
Wait, you don't even have an Uncooking skill.	等等，你连个反烹饪技能都没有。	dialogue	ptbr_import	ptbr
Wait. If you have the eggs already, why not deliver them?	等等，既然你已经有蛋了，为什么不直接送过去？	dialogue	ptbr_import	ptbr
Wait... That's illegal.	等等……那是违法的。	dialogue	ptbr_import	ptbr
Wait... hold on. I know I put them somewhere.	等等……等一下，我记得我放在某个地方了。	dialogue	ptbr_import	ptbr
Walk along dangerous path?	沿着危险的小路走？	dialogue	ptbr_import	ptbr
Walk away	走开	dialogue	ptbr_import	ptbr
Walk away slowly	慢慢走开	dialogue	ptbr_import	ptbr
Want your information now? I can't wait around all day.	现在就要情报？我可没空整天等你。	dialogue	ptbr_import	ptbr
Warmhandz can indeed cook.	暖手确实会做饭。	dialogue	ptbr_import	ptbr
Warmhandz is happily talking to themselves about baking a cake.	暖手正开心地自言自语，说着烤蛋糕的事。	dialogue	ptbr_import	ptbr
Warmhandz is very happy with the outcome, especially after so many years of wanting to be a chef.	暖手对结果非常满意，尤其是梦想当厨师这么多年后。	dialogue	ptbr_import	ptbr
Warmhandz will be pleased to hear that!	暖手听到这个一定会很高兴！	dialogue	ptbr_import	ptbr
Warn Fred	警告弗雷德	dialogue	ptbr_import	ptbr
Warning! The Amulet of fury will consume your Blood shard to make the Amulet of blood fury and you won't be able to get it back.	警告！愤怒护符会消耗你的血之碎片来制作鲜血愤怒护符，你将无法取回它。	dialogue	ptbr_import	ptbr
Warning! The tentacle will gradually consume your whip and destroy it. You won't be able to get the whip out again. The combined item is not tradeable.	警告！触手会逐渐吞噬你的鞭子并摧毁它。你将无法再取出鞭子。组合后的物品不可交易。	dialogue	ptbr_import	ptbr
Warning! You're about to enter an instanced area. Anything left on the ground when you leave will be lost. Would you like to continue?	警告！你即将进入一个独立区域。离开时留在地上的任何物品都会丢失。是否继续？	dialogue	ptbr_import	ptbr
Warped sceptres!	扭曲权杖！	dialogue	ptbr_import	ptbr
Warrens?	沃伦斯？	dialogue	ptbr_import	ptbr
Warriors' Guild Access	战士公会准入	dialogue	ptbr_import	ptbr
Was Bob able to repair the tin?	鲍勃修好那个锡罐了吗？	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private Alt [player name].	我在跟你说话吗？我是来找二等兵阿尔特 [player name] 的。	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private Big [player name].	我在跟你说话吗？我是来找二等兵大个 [player name] 的。	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private Really [player name].	我在跟你说话吗？我是来找二等兵真 [player name] 的。	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private [player name] 0.	我在跟你说话吗？我是来找二等兵 [player name] 0 的。	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private [player name] V2.	我在跟你说话吗？我是来找二等兵 [player name] V2 的。	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private [player name].	我在跟你说话吗？我是来找二等兵 [player name] 的。	dialogue	ptbr_import	ptbr
Was I talking to you? I'm here for Private l[player name].	我在跟你说话吗？我是来找二等兵 l[player name] 的。	dialogue	ptbr_import	ptbr
Was Santa happy with the toys?	圣诞老人对那些玩具满意吗？	dialogue	ptbr_import	ptbr
Was it ghosts? I bet it was ghosts.	是幽灵吗？我打赌就是幽灵。	dialogue	ptbr_import	ptbr
Was it? I thought it went really well!	是吗？我觉得进行得很顺利啊！	dialogue	ptbr_import	ptbr
Was there anything else you wanted help with?	还有其他需要帮忙的吗？	dialogue	ptbr_import	ptbr
Was there anything else you wanted me to do?	还有其他事要我做的吗？	dialogue	ptbr_import	ptbr
Washing your clothes in really hot water can shrink them. There must be somewhere that Santa washes his clothes around here.	用很热的水洗衣服会让衣服缩水。这附近一定有圣诞老人洗衣服的地方。	dialogue	ptbr_import	ptbr
Watch where the adamant and the rune meet. We are looking for a silvery sheen.	注意精金和符文交汇的地方。我们在找一种银色的光泽。	dialogue	ptbr_import	ptbr
