english	translation	category	sub_category	source
You have unlocked: Limestone altar, Small box hedge, Mounted giant blue krill, Ornate trophy pedestal, Teak telescope, Mahogany dresser and Teak armour case.	你已解锁：石灰石祭坛、小黄杨树篱、壁挂巨型蓝色磷虾、华丽奖杯底座、柚木望远镜、红木梳妆台和柚木装备箱。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Zen theme, Restoration pool, Gazebo, Large landscape, Opulent rug (League hall), Opulent rug, Superior garden, Oubliette and more.	你已解锁：禅意主题、恢复池、凉亭、大风景画、豪华地毯(联赛大厅)、豪华地毯、高级花园、密室等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Teak garden bench, Rosemary, Sunflower, Round wall-mounted shield, Ornate banner stand, Mounted Harpoonfish, Teak treasure chest, Banner easel and more.	你已解锁：柚木花园长凳、迷迭香、向日葵、圆形壁挂盾、华丽的旗帜架、壁挂叉鱼、柚木宝箱、旗帜架等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Crystal extractor, Limestone spiral staircase, Polar pet habitat, Iron railings, Mahogany demon lectern, Mahogany eagle lectern, Teak shelves 2 and Teak throne.	你已解锁：水晶提取器、石灰石螺旋楼梯、极地宠物栖息地、铁栏杆、红木恶魔讲台、红木鹰形讲台、柚木架子 2 与柚木王座。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Oak lever, Oak oubliette ladder, Steel cage, Topiary hedge, Mounted golden haddock, Ornate league statue, Celestial globe, Teak toy box and more.	你已解锁：橡木拉杆、橡木密室梯子、钢制笼、修剪整齐的树篱、壁挂金色黑线鳕、华丽联赛雕像、天体地球仪、柚木玩具盒等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Mahogany Homes (expert), Marble altar, Skeleton guard, Oak and steel cage, Revitalisation pool, Dungeon entrance, Consecrated pet house (9 pets), Dungeon and more.	你已解锁：红木家园(专家)、大理石祭坛、骷髅守卫、橡木钢笼、活力池、地牢入口、圣化宠物屋(9只宠物)、地牢等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You can now build: Icon of Bob the Cat, Tentacle pool, Small fountain, Picket fence, Daffodils, Marigolds and Ranging pedestals.	你现在可以建造：鲍勃猫图标、触手池、小喷泉、尖桩栅栏、水仙花、金盏花与射手靶座。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Spike trap, Fancy hedge, Mounted Xeric's Talisman, Decorative dungeon bloodstain, Dungeon candles, Mahogany cape rack, Gilded mahogany and marble table, Portal nexus and more.	你已解锁：尖刺陷阱、精美的树篱、壁挂泽里克护符、装饰性地牢血迹、地牢蜡烛、红木斗篷架、镀金红木大理石桌、传送枢纽等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Cotton trawling net, Advanced pet arena and Raging Echoes rug.	你已解锁：棉拖网、高级宠物竞技场和狂怒回响地毯。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Maximum rooms 33, Guard dog, Oak dungeon door, Large trapdoor, Mounted orangefin, Mahogany outfit stand, Gilded Mahogany dresser, Mahogany throne and more.	你已解锁：最大房间数33、看门狗、橡木地牢门、大型活板门、壁挂橙鳍鱼、红木服装架、镀金红木梳妆台、红木王座等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You can now build: Redwood fence, Garden fence, Large fountain, Spirit tree, Otherworldly theme, Magic tree, Mahogany wardrobe (bedroom), Treasure room and more.	你现在可以建造：红杉栅栏、花园栅栏、大喷泉、灵魂树、异世主题、魔法树、红木衣柜(卧室)、宝藏室等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Rune cannon, Man trap, Bluebells, Roses, Tall fancy hedge, Square wall-mounted shield and Mahogany mounted fish display.	你已解锁：符文大炮、捕人陷阱、蓝铃花、玫瑰、高大的精美树篱、方形壁挂盾和红木悬挂鱼展示架。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: STASH units (elite), Oubliette flame pit, Gnome bench, Volcanic pet habitat, Greater magical balance, Marble lectern, Armillary sphere, Workbench with lathe and more.	你已解锁：储藏单元（精英）、密室火焰坑、地精长凳、火山宠物栖息地、高级魔法平衡、大理石讲台、浑天仪、带车床的工作台等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Teak lever, Teak oubliette ladder, Hobgoblin guard, Mounted huge halibut, Large map, Gilded mounted head display, Mahogany trophy case, Mahogany wardrobe (costume room) and more.	你已解锁：柚木拉杆、柚木密室梯子、大哥布林守卫、壁挂巨型比目鱼、大地图、镀金的壁挂头颅标本架、红木奖杯柜、红木衣柜(服装室)等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Oak dungeon treasure chest, Marble wall and Marble attack stone.	你已解锁：橡木地牢宝箱、大理石墙和大理石训练石柱。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Mounted coins, Mounted emblem, Quest list, Mahogany fancy dress box, Dark altar, Lunar altar, Ancient altar, Achievement Gallery and more.	你已解锁：壁挂金币、壁挂徽章、任务列表、红木礼服盒、黑暗祭坛、月之祭坛、古代祭坛、成就画廊等。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Rune helm, Posh fountain, Balance beam, Archery target, Desecrated pet house (12 pets), Gilded mahogany cape rack, Basic jewellery box and Gilded mahogany throne.	你已解锁：符文头盔、豪华喷泉、平衡木、射箭靶、亵渎宠物屋(12只宠物)、镀金红木斗篷架、基础的首饰盒和镀金红木王座。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Marble staircase, Baby red dragon, Lesser magic cage, Mounted purplefin, Mounted Alchemical Hydra head, Mounted Vorkath head, Mounted Digsite Pendant, Mahogany armour case and	你已解锁：大理石梯、红龙幼崽、低级魔法笼、壁挂紫鳍鱼、壁挂炼金九头蛇头颅、壁挂沃卡斯头颅、壁挂考古挖掘场护符、红木装备箱和	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Fathom pearl, Rocnar, Teak dungeon treasure chest, Obsidian fence, Glorious pet arena, Mahogany adventure log, Decorative dungeon pipe and Infernal chart.	你已解锁：测深珍珠、洛克纳、柚木地牢宝箱、黑曜石栅栏、荣耀宠物竞技场、红木制冒险日志展示桌、装饰性地牢管道和地狱图表。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Dragon cannon, Rosewood cargo hold, Rosewood hull & hull parts, Marble trap, Steel-plated oak door, Mahogany telescope and Dungeon torches.	你已解锁：龙金大炮、玫瑰木货舱、玫瑰木船体与船体部件、弹珠陷阱、钢覆橡木门、红木望远镜与地牢火把。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Rosewood mast and cotton sails, Bone cage, Tok-Xil, Volcanic theme, Fancy rejuvenation pool, Fairy ring and Gilded mahogany clock.	你已解锁：玫瑰木桅杆和棉帆、骨笼、魔像、火山主题、华丽的回春池、仙女环和镀金红木钟。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Dragon helm, Maximum rooms: 35, Huge spider, Wall-mounted kiteshield, Small orrery, Mahogany toy box and Fancy jewellery box.	你已解锁：龙金头盔、最大房间数：35、巨型蜘蛛、壁挂筝形盾、小型太阳系仪、红木玩具盒和华丽的首饰盒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Dragon keel, Mahogany dungeon treasure chest, Boss lair display, Gilded mahogany wardrobe (bedroom) and Gilded mahogany wardrobe (costume room).	你已解锁：龙金龙骨、红木地牢宝箱、Boss巢穴展示区、镀金红木衣柜(卧室)和镀金红木衣柜(服装室)。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: STASH units (master), Mahogany lever, Mahogany oubliette ladder, Teleport trap, Marble garden bench (decorative only), Gilded adventure log and Skeleton throne.	你已解锁：储藏单元（大师）、红木拉杆、红木密室梯子、传送陷阱、大理石花园长凳（仅装饰）、镀金冒险日志与骷髅王座。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Stained-glass chapel window Large chapel statue and Greater magic cage.	你已解锁：彩色玻璃礼拜堂窗户、大型礼拜堂雕像和高级魔法笼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Chambers of Xeric - Large storage unit, Dagannoth, Troll guard, Ornate rejuvenation pool, Marble cape rack, Occult Altar (upgrade from Dark), Occult Altar (upgrade from Lunar) and Occult Altar	你已解锁：泽里克圣所-大型存储单元、深潜者、巨魔守卫、精致的回春池、大理石斗篷架、神秘祭坛(从黑暗升级)、神秘祭坛(从月之升级)和神秘祭坛	lvl_up_msg	wiki_rescrape	wiki_rescrape
(upgrade from Ancient).	(从古代升级)。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Magic dungeon treasure chest and Ornate jewellery box.	你已解锁：魔法地牢宝箱和精致的首饰盒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Rosewood repair kit, Maximum rooms: 36, Crystalline portal nexus and Natural pet house (many pets).	你已解锁：玫瑰木修理包、最大房间数：36、水晶传送枢纽和自然宠物屋(许多宠物)。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Marble adventure log.	你已解锁：大理石制冒险日志展示桌。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Hellhound, Marble dungeon door, Dungeon skull torches and Hanging dungeon skeleton.	你已解锁：地狱犬、大理石地牢门、地牢骷髅火把和悬挂地牢骷髅。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Steel dragon, Spirit tree & fairy ring, Large orrery and Crystal throne.	你已解锁：钢龙、灵魂树与仙女环、大型太阳系仪和水晶王座。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Maximum rooms: 37 and Marble wardrobe (costume room).	你已解锁：最大房间数：37和大理石衣柜(服装室)。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Marble spiral.	你已解锁：大理石螺旋梯。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Obsidian garden bench (decoration only).	你已解锁：黑曜石花园长凳(仅装饰)。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Congratulations! You are now a master of Construction. Why not visit an Estate Agent? They have something special that is only available to true masters of the Construction skill!	恭喜！你现在是建筑大师了。何不去拜访一下地产经纪人？他们那里有些特别的东西，只有真正的建筑技能大师才能获得！	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Fruit Blast.	会员已解锁：水果鸡尾酒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Pineapple Punch.	会员已解锁：菠萝潘趣酒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Redberry pie. Members have unlocked: Toad crunchies and Mackerel.	你已解锁：红莓派。会员已解锁：蟾蜍脆饼和鲭鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chilli con carne (topping) and Roasted bird meat.	会员已解锁：辣肉酱（配料）和烤鸟肉。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Spicy crunchies and Thin snails.	会员已解锁：香辣脆饼和生精瘦蜗牛肉。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: T-bone Steak. Members have unlocked: Scrambled egg (topping ingredient).	你已解锁：T骨牛排。会员已解锁：炒鸡蛋（配料原料）。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Worm crunchies and Cider.	会员已解锁：蠕虫脆饼和苹果酒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Trout. Members have unlocked: Chambers of Xeric - Prael bat and Chambers of Xeric - Suphi fish.	你已解锁：鳟鱼。会员已解锁：泽里克圣所-普莱尔蝠和泽里克圣所-苏菲鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chocolate chip crunchies, Roasted rabbit and Spider.	会员已解锁：巧克力片脆饼、烤兔肉与蜘蛛。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Lean snail.	会员已解锁：生精瘦蜗牛肉。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Wizard Blizzard and Cod.	会员已解锁：法师风暴饮和鳕鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Dwarven Stout.	会员已解锁：矮人黑啤酒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Ritual offering - Cavefish, Meat pie and Pike. Members have unlocked: Short Green Guy (SGG) and Nettle tea.	你已解锁：仪式祭品-洞鱼、肉派和狗鱼。会员已解锁：小绿人鸡尾酒和荨麻茶。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Cream, Red crab, Giant crab meat and Roasted beast meat.	会员已解锁：奶油、红蟹、巨蟹肉和烤野兽肉。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Fat snail.	会员已解锁：生肥蜗牛肉。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Scrambled egg and tomato (topping) and Wild kebbit.	会员已解锁：炒鸡蛋与番茄（配料）与野生凯比特兔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Asgarnian Ale.	会员已解锁：阿斯加尼亚麦酒。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Stew and Salmon. Members have unlocked: Fruit batta.	你已解锁：炖菜和鲑鱼。会员已解锁：水果芭塔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Toad batta.	会员已解锁：蟾蜍芭塔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Worm batta.	会员已解锁：蠕虫芭塔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Vegetable batta, Sweetcorn and Slimy eel.	会员已解锁：蔬菜芭塔、甜玉米和黏滑鳗鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Damiana tea.	会员已解锁：达米安娜茶。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Butter and Cave eel.	会员已解锁：黄油和洞穴鳗。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chocolate bomb and Fried onion (topping ingredient).	会员已解锁：巧克力炸弹和炸洋葱（配料原料）。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Bass.	会员已解锁：鲈鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Chocolate cake.	你已解锁：巧克力蛋糕。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Baked potatoes with egg and tomato and Kyatt.	会员已解锁：番茄炒蛋烤土豆和凯亚特。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Botanical pie.	会员已解锁：植物派。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Lava eel.	会员已解锁：熔岩鳗。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chef's Delight.	会员已解锁：厨师的喜悦。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Anchovy pizza.	你已解锁：凤尾鱼披萨。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Swordtip squid.	会员已解锁：剑尖鱿鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Fried mushroom and onion (topping).	会员已解锁：炸蘑菇洋葱（配料）。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Pitta bread.	会员已解锁：皮塔饼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Slayer's Respite and Pyre fox.	会员已解锁：杀戮者的喘息和火葬狐。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chambers of Xeric - Kryket bats, Chambers of Xeric - Mycil fish, Curry and Mushroom pie.	会员已解锁：泽里克圣所-克里凯特蝠、泽里克圣所-米希尔鱼、咖喱和蘑菇派。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Monkfish.	会员已解锁：僧侣鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Baked potato with mushroom and onion.	会员已解锁：蘑菇洋葱烤土豆。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Wine of Zamorak and Pineapple pizza.	会员已解锁：扎莫拉克葡萄酒和菠萝披萨。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Tuna and sweetcorn (topping).	会员已解锁：金枪鱼甜玉米（配料）。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Baked potatoes with tuna and sweetcorn and Sunlight antelope.	会员已解锁：金枪鱼甜玉米烤土豆和日光羚羊。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Giant krill.	会员已解锁：巨型磷虾。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Admiral pie.	会员已解锁：海军派。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Jumbo squid.	会员已解锁：巨型鱿鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Dissect sacred eels.	会员已解锁：解剖神圣鳗鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Dragonfruit pie and Haddock.	会员已解锁：火龙果派和黑线鳕。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chambers of Xeric - Murng bat and Chambers of Xeric - Roqed fish.	会员已解锁：泽里克圣所-默恩格蝠和泽里克圣所-罗克德鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Rainbow crab.	会员已解锁：彩虹蟹。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Yellowfin.	会员已解锁：黄鳍金枪鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Shark.	会员已解锁：鲨鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Dashing kebbit and Sea turtle.	会员已解锁：迅捷凯比特兔和海龟。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Halibut.	会员已解锁：大比目鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Anglerfish.	会员已解锁：安康鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Wild pie.	会员已解锁：野味派。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Bluefin.	会员已解锁：蓝鳍金枪鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Chambers of Xeric - Psykk bat, Chambers of Xeric - Kyren fish and Dark crab.	会员已解锁：泽里克圣所-赛克蝠、泽里克圣所-凯伦鱼和黑暗蟹。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Marlin and Manta ray.	会员已解锁：马林鱼和魔鬼鱼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Moonlight antelope.	会员已解锁：月光羚羊。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Summer pie.	会员已解锁：夏日派。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Pheasant clothing.	会员已解锁：雉鸡服装。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Polished buttons and Cup.	会员已解锁：已抛光的纽扣和杯子。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Candle lantern.	会员已解锁：蜡烛灯笼。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Gold ring. Members have unlocked: Craft a birdhouse trap from normal logs.	你已解锁：金戒指。会员已解锁：用普通原木制作鸟屋陷阱。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Gold necklace.	你已解锁：金项链。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Pie dish and Leather boots. Members have unlocked: Gold bracelet.	你已解锁：派烤盘和皮靴。会员已解锁：金手镯。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Gold amulet and Bowl.	你已解锁：金护符和碗。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Leather cowl.	你已解锁：皮帽。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Extract sinew from monkey tails, Spin sinew in crossbow strings and Spin flax into bow strings.	会员已解锁：从猴尾提取筋腱、将筋腱纺成弩弦与将亚麻纺成弓弦。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Leather vambraces.	你已解锁：皮护臂。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft a gem pouch, Oil lamp, Spin flax into linen yarn and Bolt of linen.	会员已解锁：制作宝石袋、油灯、将亚麻纺成亚麻纱与亚麻布卷。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Jade ring and Cut jade.	会员已解锁：翡翠戒指与切割翡翠。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Leather body. Members have unlocked: Xerician hat.	你已解锁：皮甲。会员已解锁：泽里克西亚帽。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft a birdhouse trap from oak logs, Crab shell armour and Snail helmet.	会员已解锁：用橡木原木制作鸟屋陷阱、蟹壳盔甲、蜗牛头盔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Holy symbol. Members have unlocked: Opal necklace, Red topaz ring and Cut red topaz.	你已解锁：神圣护符。会员已解锁：蛋白石项链、红托帕石戒指和切割红托帕石。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Unholy symbol and Xerician robe.	会员已解锁：邪恶护符和泽里克西亚长袍。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Leather chaps. Members have unlocked: Silver sickle.	你已解锁：皮裤。会员已解锁：银镰刀。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Plant pot and Spin magic tree roots into magic strings.	会员已解锁：花盆和将魔法树根纺成魔法线。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Sapphire ring and Cut sapphire.	你已解锁：蓝宝石戒指和切割蓝宝石。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Silver crossbow bolts and Vegetable sack.	会员已解锁：银弩箭和蔬菜麻袋。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Sapphire necklace. Members have unlocked: Opal bracelet and Xerician top.	你已解锁：蓝宝石项链。会员已解锁：蛋白石手镯和泽里克西亚上衣。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Tiara. Members have unlocked: Sapphire bracelet.	你已解锁：头冠。会员已解锁：蓝宝石手镯。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Sapphire amulet.	你已解锁：蓝宝石护符。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft a birdhouse trap from willow logs, Jade necklace and Pot lid.	会员已解锁：用柳木原木制作鸟屋陷阱、翡翠项链和罐盖。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Oil lantern and Drift net.	会员已解锁：油灯笼和流刺网。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Emerald ring and Cut emerald. Members have unlocked: Opal amulet.	你已解锁：绿宝石戒指和切割绿宝石。会员已解锁：蛋白石护符。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Hard leather body.	你已解锁：硬皮革甲。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Ruby amulet. Members have unlocked: Clothes pouch, Craft medium hunters' pouches and Craft a birdhouse trap from mahogany logs.	你已解锁：红宝石护符。会员已解锁：衣物袋、制作中型猎人袋、用红木原木制作鸟屋陷阱。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft a knife from a narwhal horn. and Snakeskin chaps.	会员已解锁：用独角鲸角制作小刀和蛇皮裤。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Replace Dorgeshuun light orbs and Serpentine helms.	会员已解锁：更换多吉舒恩光球和蛇形头盔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Snakeskin body.	会员已解锁：蛇皮甲。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Water battlestaff.	会员已解锁：水元素战杖。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Dragonstone ring, Cut dragonstone and Slayer helm.	会员已解锁：龙石戒指、切割龙石和杀戮头盔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Diamond necklaces. Members have unlocked: Craft a colossal pouch from essence pouches and Snakeskin shield.	你已解锁：钻石项链。会员已解锁：用精华袋制作特大精华袋和蛇皮盾。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Green dragonhide vambraces.	会员已解锁：绿龙皮护臂。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Earth battlestaff and Diamond bracelet.	会员已解锁：土元素战杖和钻石手镯。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Trident of the Swamp and Toxic Staff of the Dead.	会员已解锁：沼泽三叉戟和死亡剧毒法杖。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft a birdhouse trap from yew logs, Splitbark boots, Splitbark gauntlets and Green dragonhide chaps.	会员已解锁：用紫杉原木制作鸟屋陷阱、裂皮靴、裂皮手套和绿龙皮裤。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Splitbark helm.	会员已解锁：裂皮头盔。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft a crate from camphor logs. , Fire battlestaff, Splitbark legs, Splitbark body and Green dragonhide shields.	会员已解锁：用樟木原木制作板条箱、火元素战杖、裂皮腿、裂皮甲和绿龙皮盾。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Green dragonhide body.	会员已解锁：绿龙皮甲。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Craft large hunters' pouches.	会员已解锁：制作大型猎人袋。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Air battlestaff and Blue dragonhide vambraces.	会员已解锁：风元素战杖和蓝龙皮护臂。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Onyx ring and Cut onyx.	会员已解锁：玛瑙戒指和切割玛瑙。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Mixed hide cape and Blue dragonhide chaps.	会员已解锁：混装皮革斗篷和蓝龙皮裤。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Blue dragonhide shield and Mixed hide boots.	会员已解锁：蓝龙皮盾和混装皮靴。	lvl_up_msg	wiki_rescrape	wiki_rescrape
You have unlocked: Diamond amulet. Members have unlocked: Crystal helm and Celestial signet.	你已解锁：钻石护符。会员已解锁：水晶头盔和天界印章。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Mixed hide legs and Blue dragonhide body.	会员已解锁：混装皮裤和蓝龙皮甲。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Crystal legs, Noxious Halberds, Dragonstone necklace and Mixed hide body.	会员已解锁：水晶腿甲、剧毒戟、龙石项链和混装皮甲。	lvl_up_msg	wiki_rescrape	wiki_rescrape
Members have unlocked: Spin cotton ball into cotton yarn, Red dragonhide vambraces and Bolt of cotton.	会员已解锁：将棉球纺成棉纱、红龙皮护臂与棉布卷。	lvl_up_msg	wiki_rescrape	wiki_rescrape
